epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,1.0318409003843314,0.7585673520308428,0.7204806687565308,0.4823600005972752,0.681346116699553
2,0.6467342827639494,0.6163142135399885,0.7959770114942529,0.6359905845063025,0.7754437103938453
3,0.5289300924979018,0.5620070738852211,0.8077324973876698,0.6805234900492991,0.7953891072058503
4,0.45503589992746624,0.4427345926360526,0.8330721003134797,0.7093384341826628,0.8087181514344122
5,0.40540130367933325,0.9486937933954699,0.6713688610240335,0.48626621508724527,0.611557565647542
6,0.37914906663309517,0.46333088670529293,0.8252351097178683,0.7141169669029375,0.8036018088154948
7,0.34779735274660034,0.3684354750838524,0.8573667711598746,0.7641853393886111,0.8432052478530929
8,0.3192138220677549,0.5768982385019523,0.7826541274817137,0.6792364126280768,0.7713053353474973
9,0.2994027334792359,0.45823174820922885,0.8265412748171369,0.7806620446469515,0.8382435634649416
10,0.2790415753113932,0.5017440482865058,0.8202716823406478,0.7093905340929947,0.7924517045796375
11,0.26282828816513076,0.42051147212553674,0.8539707419017764,0.8026978459285758,0.8498078619807081
12,0.24760080214037392,0.38584288708717723,0.8555381400208987,0.7779773339992226,0.8441063492560539
13,0.23346714814986708,0.4242423751324322,0.8508359456635318,0.8098304555935725,0.8561295288051557
14,0.2128416797757142,0.41921945792878806,0.8492685475444096,0.7563489756182746,0.8347167883543951
15,0.207140211760247,0.6462685898055353,0.7873563218390804,0.7262574347846814,0.7821257023788113
16,0.18666692098634666,0.5059322326160898,0.8040752351097179,0.7310546321618416,0.7972520996559878
17,0.17501679890361205,0.40905642350639293,0.8610240334378265,0.8016883525193308,0.8536892055218274
18,0.15935882838647403,0.45360487892585366,0.8278474399164054,0.7726299581891971,0.8277696657488727
19,0.14896555843538395,0.3994204111420622,0.864158829676071,0.7756871925861644,0.8598760097178286
20,0.14413845294091,0.5036435997349092,0.8367293625914316,0.7709345926050386,0.8217630342743029
21,0.12780183927163175,0.4976097660503168,0.829153605015674,0.7934361017001395,0.8399389424079261
22,0.1276034201348688,0.4316522548191226,0.8492685475444096,0.7564288117283884,0.8402091093091639
23,0.10920109603290615,0.516391817429721,0.8275862068965517,0.7418336075948359,0.8171563917135057
24,0.10250989161775893,0.6424301119059979,0.8134796238244514,0.7223669045816082,0.7977417030349809
25,0.09590232058461126,0.32697142163912457,0.8806165099268548,0.8255103899408212,0.881142751870251
26,0.08817599820245162,0.43485543661232157,0.857889237199582,0.8131191964484463,0.8550462569439565
27,0.0776309817124306,0.5271565068353555,0.8477011494252874,0.7970259567600134,0.83824578301112
28,0.07246069052420197,0.7437487181077557,0.7876175548589341,0.7511609095872467,0.775785675679623
29,0.06659447548246021,0.409637344917409,0.8568443051201672,0.814553001654071,0.8535122299840032
30,0.0642572687654663,0.8354173054142058,0.8231452455590387,0.7528541707188564,0.7934668845297129
31,0.05477736848126779,0.8183170335295308,0.774294670846395,0.7413469689677419,0.7926677444030923
32,0.05501770604722365,0.3463701757455445,0.8874085684430512,0.8373766858548362,0.8838656533915082
33,0.0513486522568695,0.3526938625201661,0.8790491118077325,0.8270694132258796,0.8803126515570279
34,0.0486259196458919,0.43404060589731547,0.8612852664576802,0.8118370137786364,0.8587575348306612
35,0.04667740762242076,0.3349058696593361,0.8855799373040752,0.842216176740195,0.884552601783852
36,0.04168823767793991,0.6381354290240735,0.8482236154649948,0.7645298889127319,0.835430275773688
37,0.038657800039874075,0.3402845000647701,0.885841170323929,0.8484362106902348,0.8848364756611691
38,0.037722631824913824,0.5107771113374764,0.8620689655172413,0.8160852725461682,0.8544011049937447
39,0.03515086122514509,0.34791178806697565,0.8842737722048067,0.8423496624104385,0.882223521014324
40,0.03569238707890357,0.418034413017823,0.8806165099268548,0.8407864458530314,0.875968716547847
41,0.031479468517335366,0.39260899491195517,0.8743469174503657,0.8352184057442509,0.8742762748619629
42,0.03125103099051324,0.35069668106150853,0.8769592476489029,0.8361020602450195,0.8763850372774873
43,0.03174881088865809,0.39047370254682023,0.8683385579937304,0.8338495994764503,0.8706795758111444
44,0.030670526813421018,0.376627255507522,0.8785266457680251,0.8330992556441581,0.8790959502277745
45,0.02843915558661151,0.39610148821504887,0.8738244514106583,0.822171829311704,0.8749568620116963
46,0.02964900442880465,0.35003741083972256,0.8793103448275862,0.8412515718993447,0.879886616100175
47,0.026749569245322197,0.34585017053062017,0.8827063740856844,0.8436870876219325,0.8821971365672459
48,0.02708015403942993,0.34202734199561796,0.8842737722048067,0.8395824186594487,0.8833123422746614
49,0.02724282790859856,0.360116174789058,0.8853187042842215,0.8414973826109362,0.8839975429944815
50,0.02587493589605792,0.35196066500624895,0.8850574712643678,0.846332807795062,0.8837675076372306
