epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,0.18964419927245565,0.05177360160519804,0.9847927397596272,0.9825096525096525,0.9847307414636333
2,0.12371164497747372,0.04464112122049512,0.9885945548197204,0.9870085641110817,0.9886040184357424
3,0.11546498209825701,0.07651583911055644,0.9746136865342163,0.9715056184160749,0.9748133507690616
4,0.11171750451698027,0.049826956536142976,0.9867549668874173,0.9850100578414396,0.9868076528542978
5,0.10676141139747586,0.0511380266896176,0.9858964925190091,0.9840550661439034,0.9859596233402416
6,0.1069663033517975,0.030407584397734923,0.9943585970076037,0.9935596101960784,0.9943569278151004
7,0.10257693597002025,0.03366572794184429,0.9947265145940642,0.9939955499644645,0.994731910115056
8,0.102703939180003,0.033987434064206,0.9936227618346823,0.9927366802307747,0.9936283620695385
9,0.09964860240795564,0.027690534258564225,0.9948491537895512,0.9941231181924763,0.9948491537895512
10,0.09926427891083046,0.02667846846553459,0.9946038753985774,0.9938468943157073,0.9946054634707792
11,0.09668181250618303,0.04212865208019542,0.9898209467745892,0.988456907207661,0.9898516048169427
12,0.09835875796484371,0.027769843341637863,0.9952170713760118,0.9945509142767893,0.9952205762362322
13,0.09587235383729559,0.025613041400456213,0.9958302673534462,0.995249979028605,0.9958335251124628
14,0.09578982394534796,0.02431147553068708,0.9963208241353937,0.9958063451016939,0.9963226255325703
15,0.09366637767435258,0.02522108383131343,0.9955849889624724,0.9949705660302877,0.9955884383543724
16,0.09365646936313375,0.024331449108188692,0.9964434633308805,0.995944146033795,0.9964443359581037
17,0.09147572070918158,0.025385750192204966,0.9955849889624724,0.9949695831353742,0.9955880098886923
18,0.0925402027575351,0.023881512226457832,0.9964434633308805,0.995944146033795,0.9964443359581037
19,0.09187151361372545,0.024784865676954676,0.9964434633308805,0.9959449417106592,0.99644468391547
20,0.09182329475363622,0.024079269263779148,0.9961981849399068,0.9956661321413239,0.9961998609900248
